PostID,Time,TweetUrl,Content,UserName,Review,RetweetNum,LikeNum,LookNum,UserID,UserUrl,Location,,relevant?
1.73E+18,11/19/2023,https://twitter.com/Jerusalem_Post/status/1726356092551299531,ITAI MAOR These are the names and faces of the people who died: http://bit.ly/46xT0Al,Jerusalem_Post,19,51,378,11K,19489239,https://twitter.com/Jerusalem_Post,Israel,,FALSE
1.73E+18,11/19/2023,https://twitter.com/QudsNen/status/1726221742559936544,"BREAKING: Dozens of civilian casualties in an Israeli airstrike targeting a residential complex in Nusseirat refugee camp in the central Gaza Strip according.Of note, Nusseirat is located south of Wadi Gaza, the area allegedly designated as a ""safe zone"" for Palestinian…",QudsNen,18,573,473,33K,524869533,https://twitter.com/QudsNen,,,TRUE
1.73E+18,11/19/2023,https://twitter.com/QudsNen/status/1726219359272706059,"DR. Sobhi Skaik, Director General of the Turkish Friendship Hospital :     Hospitals for cancer patients in the Gaza Strip have stopped serving  There is no possibility of accurately diagnosing cancer patients in Gaza  Cancer patients cannot find their medicine",QudsNen,11,287,289,18K,524869533,https://twitter.com/QudsNen,,,TRUE
1.73E+18,11/19/2023,https://twitter.com/QudsNen/status/1726217606242140190,"Nour, a little baby, has now survived three Israeli airstrikes in Gaza.#GazaGenocide",QudsNen,45,928,1K,33K,524869533,https://twitter.com/QudsNen,,,TRUE
1.73E+18,11/19/2023,https://twitter.com/QudsNen/status/1726210938464764161,"Thousands marched last night in Limassol, Cyprus, in solidarity with the Palestinian people amid the ongoing Israeli genocide in Gaza.#GazaGenocide",QudsNen,45,602,1K,31K,524869533,https://twitter.com/QudsNen,,,TRUE
1.73E+18,11/19/2023,https://twitter.com/QudsNen/status/1726207247095640565,"The University of Alberta has fired the director of the Sexual Assault Center after she signed a letter denying false allegations of rape during the Hamas surprise attack on ""Israel"" on October 7.",QudsNen,130,1.4K,2.5K,115K,524869533,https://twitter.com/QudsNen,,,TRUE
1.73E+18,11/19/2023,https://twitter.com/QudsNen/status/1726204168195682534,"Israeli warplanes destroy the Sheikh el-Eid family home in Rafah, south of the Gaza Strip.",QudsNen,15,555,542,23K,524869533,https://twitter.com/QudsNen,,,TRUE
1.73E+18,11/19/2023,https://twitter.com/QudsNen/status/1726203180986384819,"Columns of smoke are seen rising in the Jabalia refugee camp amid nonstop Israeli airstrikes. According to local sources from the camp, the camp is witnessing a genocide in a media blackout due to the halt of telecom services as Israel is trying to forcibly evict residents to…",QudsNen,36,909,751,32K,524869533,https://twitter.com/QudsNen,,,TRUE
1.73E+18,11/19/2023,https://twitter.com/QudsNen/status/1726198979099070535,This girl responds to claims by Israeli leaders that there is no people called the Palestinian people in her own way.,QudsNen,36,540,884,37K,524869533,https://twitter.com/QudsNen,,,TRUE
1.73E+18,11/19/2023,https://twitter.com/QudsNen/status/1726192445715583022,Pro-Palestine activists take over the California Democratic Convention with demands for an ceasefire ceasefire to to end the Israeli genocide in Gaza.#GazaGenocide,QudsNen,20,419,797,23K,524869533,https://twitter.com/QudsNen,,,TRUE
1.73E+18,11/19/2023,https://twitter.com/QudsNen/status/1726191433164661061,A new Israeli official investigation concluded that the Israeli military was responsible for killing revelers at the Nova Music festival on October 7.https://qudsnen.co/israeli-official-report-reveals-israeli-helicopter-killed-nova-festival-goers/…,QudsNen,75,883,1.2K,65K,524869533,https://twitter.com/QudsNen,,,TRUE
1.72E+18,10/28/2023,https://twitter.com/Israel/status/1718264444466135406,"BRING THE BRODETZ FAMILY HOMEHagar Brodetz and her three children, Ofri (10), Yuval (9) and Oriya (4) were brutally kidnapped from their homes by Hamas terrorists. They are currently being held hostage in Gaza. #BringThemHome",Israel,1.6K,2.8K,7.1K,494K,52660746,https://twitter.com/Israel,"Jerusalem, Israel",,TRUE
1.72E+18,10/28/2023,https://twitter.com/Israel/status/1718258944206917666,Thank you @natebuzz. Thank you for standing up for what’s right.Thank you for standing with the Jewish People.,Israel,1.1K,1.1K,4.5K,336K,52660746,https://twitter.com/Israel,"Jerusalem, Israel",,FALSE
1.72E+18,10/28/2023,https://twitter.com/Israel/status/1718257666093379991,Listen to the opening monologue of @DanyCushmaro from Israel’s Channel 12 News last night. “We want everyone to take a good look at the photos of the hostages and missing people.” Memorize each and every one of their faces.#BringThemHome,Israel,768,972,2.7K,170K,52660746,https://twitter.com/Israel,"Jerusalem, Israel",,TRUE
1.72E+18,10/28/2023,https://twitter.com/Israel/status/1718172175281078621,Each. And. Every. One. Of. Them. #BringThemHomeNow,Israel,3K,2.9K,8.4K,416K,52660746,https://twitter.com/Israel,"Jerusalem, Israel",,FALSE
1.72E+18,10/28/2023,https://twitter.com/Israel/status/1718166499054026898,GIVE US BACK OUR CHILDREN NOW!GIVE US BACK OUR CHILDREN NOW!GIVE US BACK OUR CHILDREN NOW!GIVE US BACK OUR CHILDREN NOW!@amnesty,Israel,27,36,374,17K,52660746,https://twitter.com/Israel,"Jerusalem, Israel",,FALSE
1.72E+18,10/28/2023,https://twitter.com/Israel/status/1718165322207723733,GIVE US BACK OUR CHILDREN NOW!GIVE US BACK OUR CHILDREN NOW!GIVE US BACK OUR CHILDREN NOW!GIVE US BACK OUR CHILDREN NOW!@amnesty,Israel,10K,13K,44K,3.7M,52660746,https://twitter.com/Israel,"Jerusalem, Israel",,FALSE
1.72E+18,10/28/2023,https://twitter.com/Israel/status/1718165027666948164,GIVE US BACK OUR CHILDREN NOW!GIVE US BACK OUR CHILDREN NOW!GIVE US BACK OUR CHILDREN NOW!GIVE US BACK OUR CHILDREN NOW,Israel,64,66,757,12K,52660746,https://twitter.com/Israel,"Jerusalem, Israel",,FALSE
1.73E+18,11/19/2023,https://twitter.com/QudsNen/status/1726184799579107571,"Khan Yunis is in the southern #Gaza region, which Israel claims is a safe zone for Palestinian civilians. This was the scene this morning at a hospital yard in the city: funerals and grief over dozens of loved ones murdered by Israeli airstrikes yesterday and last night.",QudsNen,116,2.3K,1.8K,57K,524869533,https://twitter.com/QudsNen,,,TRUE
1.73E+18,11/19/2023,https://twitter.com/QudsNen/status/1726183671785218330,"Rescue teams try to pull out a child trapped under the rubble of his home, destroyed by Israeli airstrikes in Jabalia, north of the Gaza Strip.#GazaGenocide",QudsNen,55,1.6K,1.5K,39K,524869533,https://twitter.com/QudsNen,,,TRUE
1.73E+18,11/19/2023,https://twitter.com/QudsNen/status/1726182792457851353,Australian-American basketball player Kyrie Irving wears the Palestinian keffiyeh in solidarity with the people of Palestine amid the ongoing Israeli genocide in Gaza.#GazaGenocide,QudsNen,897,11K,45K,2.4M,524869533,https://twitter.com/QudsNen,,,TRUE
1.73E+18,11/19/2023,https://twitter.com/QudsNen/status/1726175950415495620,"Footage documenting the destruction to infrastructure carried out by Israeli military bulldozers this morning in Jenin, north of the occupied West Bank.",QudsNen,34,584,520,27K,524869533,https://twitter.com/QudsNen,,,TRUE
1.73E+18,11/19/2023,https://twitter.com/QudsNen/status/1726172228629217718,Israeli military jeeps break into the yard of the Al Shifa Hospital in Jenin (not to confuse with Gaza's Al-Shifa Hospital) in the occupied West Bank.,QudsNen,29,669,662,27K,524869533,https://twitter.com/QudsNen,,,TRUE
1.73E+18,11/19/2023,https://twitter.com/Jerusalem_Post/status/1726318092362605036,Israeli fighter jets attacked terrorist targets of Hezbollah in Lebanese territory on Sunday in response to the attacks from Lebanon earlier in the day.#Israel | #Lebanon | #Hezbollah,Jerusalem_Post,6,11,62,8.7K,19489239,https://twitter.com/Jerusalem_Post,Israel,,TRUE
1.73E+18,11/19/2023,https://twitter.com/Jerusalem_Post/status/1726312150577377574,"BREAKING: The Shin Bet and the IDF on Sunday night disclosed a video showing Hamas bringing back two foreign hostages, a Thai man and a Nepalese man, to al-Shifa Hospital on October 7@jeremybob1 reports >>",Jerusalem_Post,28,89,126,26K,19489239,https://twitter.com/Jerusalem_Post,Israel,,TRUE
1.73E+18,11/19/2023,https://twitter.com/Jerusalem_Post/status/1726306532155871466,ANALYSIS: The Houthi threat was supposed to be reduced after China brokered Iran-Saudi peace.Now the Houthis are back to their old threats and this is a serious escalation in the Red Sea.Tap below to read more:,Jerusalem_Post,12,34,58,11K,19489239,https://twitter.com/Jerusalem_Post,Israel,,FALSE
1.73E+18,11/19/2023,https://twitter.com/Jerusalem_Post/status/1726300159800160600,"'Glaring hypocrisy': Cornell Jewish student testifies on college antisemitism Iranian Jewish student Talia Dror spoke of the antisemitic abuse her family had received in Iran, and her suffering having found it at her university.@DanielleGreyman",Jerusalem_Post,10,22,44,8.7K,19489239,https://twitter.com/Jerusalem_Post,Israel,,TRUE
1.73E+18,11/19/2023,https://twitter.com/Jerusalem_Post/status/1726299957869662714,"Viral video depicts double standard in global response to October 7: ""Don't take it personally. Management decided that all violence against Israelis is legitimate resistance.""#Israel | #October7massacre",Jerusalem_Post,8,15,55,8.8K,19489239,https://twitter.com/Jerusalem_Post,Israel,,TRUE
1.73E+18,11/19/2023,https://twitter.com/Jerusalem_Post/status/1726298496746008853,Iran’s IRGC unveils latest hypersonic weapon ‘Fattah II’ The hypersonic missile is claimed to have the capacity to bypass the most advanced anti-ballistic missile systems of the United States and Israel.#Iran | #IRGC | #Weapons,Jerusalem_Post,23,20,31,12K,19489239,https://twitter.com/Jerusalem_Post,Israel,,TRUE
1.73E+18,11/19/2023,https://twitter.com/Jerusalem_Post/status/1726298121120927832,"Biden’s popularity sinks, Trump’s soars amid Israel's war in Gaza Most of the disapproval has been sourced to Democratic voters, of whom 70% said they disagreed with Biden’s handling of the war.#Biden | #Trump | #Israel",Jerusalem_Post,15,14,43,9.2K,19489239,https://twitter.com/Jerusalem_Post,Israel,,TRUE
1.73E+18,11/19/2023,https://twitter.com/Jerusalem_Post/status/1726297642488218029,"Elon Musk’s response to an antisemitic comment on X, formerly known as Twitter, has come with a significant cost as many major companies have begun pulling their advertisements from the platform.Read more:",Jerusalem_Post,24,18,42,11K,19489239,https://twitter.com/Jerusalem_Post,Israel,,TRUE
1.73E+18,11/19/2023,https://twitter.com/Jerusalem_Post/status/1726297284043018719,ROYA MANZURI These are the names and faces of the people who died: http://bit.ly/46xT0Al,Jerusalem_Post,27,79,348,9.9K,19489239,https://twitter.com/Jerusalem_Post,Israel,,FALSE
1.73E+18,11/19/2023,https://twitter.com/Jerusalem_Post/status/1726291229938155876,"WATCH: The IDF released comprehensive footage showing Hamas's 55-meter-long terror tunnel at Al-Shifa Hospital, from the inside and out.(CREDIT: @IDF) Read more: https://jpost.com/arab-israeli-conflict/gaza-news/article-774069…",Jerusalem_Post,93,122,309,31K,19489239,https://twitter.com/Jerusalem_Post,Israel,,TRUE
1.73E+18,11/19/2023,https://twitter.com/Jerusalem_Post/status/1726290090299658319,How do dogs and children see the world?#Dogs | #Kids | #Study,Jerusalem_Post,5,2,16,7.9K,19489239,https://twitter.com/Jerusalem_Post,Israel,,FALSE
1.73E+18,11/19/2023,https://twitter.com/Jerusalem_Post/status/1726284559619399975,The IDF on Sunday unveiled its military moves and intelligence process which led to revealing Hamas’s 55-meter-long tunnel at Al-Shifa Hospital.@jeremybob1 | Read more:,Jerusalem_Post,16,20,91,10K,19489239,https://twitter.com/Jerusalem_Post,Israel,,TRUE
1.73E+18,11/19/2023,https://twitter.com/Jerusalem_Post/status/1726284168470864363,"Israel needs to shock the world by sharing the Hamas massacre footage: You cannot win a war with a terrorist organization, even just through the media, by being diplomatic and smart.by @ZvikaKlein #Israel | #Hamas | #HamasMassacre",Jerusalem_Post,183,194,407,24K,19489239,https://twitter.com/Jerusalem_Post,Israel,,TRUE
1.73E+18,11/19/2023,https://twitter.com/Jerusalem_Post/status/1726282278014427486,NORELLE MANZURI These are the names and faces of the people who died: http://bit.ly/46xT0Al,Jerusalem_Post,12,68,343,9.8K,19489239,https://twitter.com/Jerusalem_Post,Israel,,FALSE
1.73E+18,11/19/2023,https://twitter.com/QudsNen/status/1726171540721467903,"Prime Minister and Minister of Foreign Affairs of Qatar: The disaster in Gaza continues to worsen in light of the international community's inability to curb the aggression. What happened in the Al-Shifa Complex is a crime, and unfortunately we did not hear a voice of…",QudsNen,74,341,598,40K,524869533,https://twitter.com/QudsNen,,,TRUE
1.73E+18,11/19/2023,https://twitter.com/QudsNen/status/1726168031628325287,"Thousands of people demonstrate in Canada in solidarity with the Palestinian people, calling for an immediate ceasefire to end the Israeli genocide in Gaza.#GazaGenocide #CeasefireInGazaNOW",QudsNen,26,563,1K,26K,524869533,https://twitter.com/QudsNen,,,TRUE
1.73E+18,11/19/2023,https://twitter.com/QudsNen/status/1726165208618463248,"The grieving mother of slain Palestinian journalist Sleam takes part in the funeral procession of her son, murdered by Israeli airstrikes in #Gaza yesterday.",QudsNen,105,2K,2.4K,51K,524869533,https://twitter.com/QudsNen,,,TRUE
1.73E+18,11/19/2023,https://twitter.com/QudsNen/status/1726160804586590401,"He was supposed to be peacefully sleeping like the rest of children around the world, but Israel instead chose to end his life early.#GazaGenocide #CeasefireInGazaNOW",QudsNen,74,2.3K,2.1K,47K,524869533,https://twitter.com/QudsNen,,,TRUE
1.73E+18,11/19/2023,https://twitter.com/QudsNen/status/1726157228929884533,A bereaved father in #Gaza gives his little son -- murdered by Israeli airstrikes -- a last hug.#GazaGenocide,QudsNen,82,1.6K,2K,45K,524869533,https://twitter.com/QudsNen,,,TRUE
1.73E+18,11/19/2023,https://twitter.com/Jerusalem_Post/status/1726327127229010420,Netanyahu proposes drafting two new laws: the first to order the censorship to disqualify any content from the cabinet and the second would require a polygraph for ministers.#Israel | #Netanyahu,Jerusalem_Post,17,22,37,17K,19489239,https://twitter.com/Jerusalem_Post,Israel,,TRUE
1.73E+18,11/19/2023,https://twitter.com/Jerusalem_Post/status/1726326660218360319,"A pro-Palestinian protester stormed the field at the Narendra Modi Stadium on Sunday, disrupting the cricket World Cup final between India and Australia.Read more below:",Jerusalem_Post,13,7,24,10K,19489239,https://twitter.com/Jerusalem_Post,Israel,,TRUE
1.73E+18,11/19/2023,https://twitter.com/QudsNen/status/1726153436087955896,"Irish MEP Mick Wallace: ""The brutal Israeli regime is not fighting a war with Hamas, it is fighting a war against the #Palestinian people.""",QudsNen,30,469,779,29K,524869533,https://twitter.com/QudsNen,,,TRUE
1.73E+18,11/19/2023,https://twitter.com/QudsNen/status/1726149841267343404,"The grieving mother of slain Palestinian journalist Hassouna Slayem bids a sorrowful farewell to her son, murdered by Israeli airstrikes in #Gaza yesterday.",QudsNen,89,973,1.2K,35K,524869533,https://twitter.com/QudsNen,,,TRUE
1.73E+18,11/19/2023,https://twitter.com/QudsNen/status/1726149104386916518,An exclusive Al Jazeera footage documenting the first moments of the Israeli army raid yesterday into Al Shifa Hospital in Gaza City and the forcible evacuation of medical personnel and patients.,QudsNen,30,1.4K,1.1K,48K,524869533,https://twitter.com/QudsNen,,,TRUE
1.73E+18,11/19/2023,https://twitter.com/QudsNen/status/1726143766640132168,"Khan Yunis is in the southern #Gaza region, which Israel claims is a safe zone for Palestinian civilians. This was the scene this morning at a hospital yard in the city: funerals and grief over dozens of loved ones murdered by Israeli airstrikes yesterday and last night.…",QudsNen,30,1K,978,36K,524869533,https://twitter.com/QudsNen,,,TRUE
1.73E+18,11/19/2023,https://twitter.com/Jerusalem_Post/status/1726280505568755808,"The IDF on Sunday evening released the names of two more soldiers who fell during fighting in the northern Gaza Strip, bringing the total of Israeli casualties from the weekend to 11.Read more:",Jerusalem_Post,9,10,38,8.8K,19489239,https://twitter.com/Jerusalem_Post,Israel,,TRUE
1.73E+18,11/19/2023,https://twitter.com/Jerusalem_Post/status/1726279968437735480,"ANALYSIS- Iran, Houthis attack with impunity in Red SeaBy @sfrantzman #Israel | #Iran | #Houthis",Jerusalem_Post,1,13,23,7.9K,19489239,https://twitter.com/Jerusalem_Post,Israel,,TRUE
1.73E+18,11/19/2023,https://twitter.com/Jerusalem_Post/status/1726278868028260546,The IDF's Home Front Command has lifted the latest education restrictions on central Israel. Studies can actually take place as usual regardless of proximity to a protected space.#Israel | #School | #Education,Jerusalem_Post,2,6,27,7.8K,19489239,https://twitter.com/Jerusalem_Post,Israel,,TRUE
1.73E+18,11/19/2023,https://twitter.com/Jerusalem_Post/status/1726276391090475198,"Palestinians in Gaza, West Bank strongly support Hamas, October 7 attack A total of 75% of respondents agreed with the October 7 attack and 74.7% agreed that they support a single Palestinian state “from the river to the sea.”#Israel | #Gaza",Jerusalem_Post,28,60,65,23K,19489239,https://twitter.com/Jerusalem_Post,Israel,,TRUE
1.73E+18,11/19/2023,https://twitter.com/Jerusalem_Post/status/1726272520888992179,"LIVE: JPPI Daily Analysis with @yaakovkatz, Senior Fellow, JPPI; @dannydanon, Member of Knesset; former Israeli Ambassador to the UN; Shmuel Rosner, Senior Fellow, JPPI; Dr. @EinatWilf, Former Senior Fellow, JPPI; Prof. @GilTroy, Senior Fellow, JPPI.",Jerusalem_Post,6,,3,7.3K,19489239,https://twitter.com/Jerusalem_Post,Israel,,TRUE
1.73E+18,11/19/2023,https://twitter.com/Jerusalem_Post/status/1726266430507933731,"UN Secretary-General Antonio Guterres said on Sunday that he was ""deeply shocked"" that two UN schools were struck in less than 24 hours in the Gaza Strip.#Gaza | #UnitedNations | #Hamas",Jerusalem_Post,39,22,24,12K,19489239,https://twitter.com/Jerusalem_Post,Israel,,TRUE
1.73E+18,11/19/2023,https://twitter.com/Jerusalem_Post/status/1726266260118487434,"Israel's leading NGO, 121, convinces the government to pay workers who are unemployed due to the Israel's war in Gazaby @ZachyHennessey #Israel | #Hamas",Jerusalem_Post,5,4,15,7.9K,19489239,https://twitter.com/Jerusalem_Post,Israel,,TRUE
1.73E+18,11/19/2023,https://twitter.com/QudsNen/status/1726138466914767298,"This is not #Gaza, this is Jenin, the occupied West Bank:The Israeli occupation army forces a Palestinian family out of their home, despite the rainy weather, as army besieges a house in the town of Burqin, to the west of Jenin, demanding people inside to turn themselves in.",QudsNen,264,9.9K,10K,296K,524869533,https://twitter.com/QudsNen,,,TRUE
1.73E+18,11/19/2023,https://twitter.com/QudsNen/status/1726135974185275437,A morning of grief in #Gaza on day 44 of the ongoing Israeli genocide campaign.,QudsNen,57,1.4K,1.9K,49K,524869533,https://twitter.com/QudsNen,,,TRUE
1.73E+18,11/19/2023,https://twitter.com/QudsNen/status/1726133004375130494,"Israeli warplanes destroy an entire residential square in Jabalia refugee camp, north of the Gaza Strip.#GazaGenocide",QudsNen,24,678,610,28K,524869533,https://twitter.com/QudsNen,,,TRUE
1.73E+18,11/19/2023,https://twitter.com/QudsNen/status/1726132563817676971,"The occupying Israeli army block an ambulance vehicle from saving lives in Jenin, north of the occupied West Bank, this morning.",QudsNen,27,718,649,28K,524869533,https://twitter.com/QudsNen,,,TRUE
1.73E+18,11/19/2023,https://twitter.com/QudsNen/status/1726132118063915175,"The occupying Israeli army block an ambulance vehicle from saving lives in Jenin, north of the occupied West Bank, this morning.",QudsNen,42,1.2K,1.2K,42K,524869533,https://twitter.com/QudsNen,,,TRUE
1.73E+18,11/19/2023,https://twitter.com/QudsNen/status/1726126276489191707,"Rafah is in the southern #Gaza region, which Israel claims is a safe zone for Palestinian civilians. This was the scene this morning at a hospital yard in the city: funerals and grief over loved ones.#GazaUnderAttack #GazaGenocide",QudsNen,33,668,679,27K,524869533,https://twitter.com/QudsNen,,,TRUE
1.73E+18,11/19/2023,https://twitter.com/QudsNen/status/1726120911210778643,"A grieving father in #Gaza says goodbye to his little daughter, brutally murdered by Israeli airstrikes last night.",QudsNen,655,9.6K,11K,746K,524869533,https://twitter.com/QudsNen,,,TRUE
1.73E+18,11/19/2023,https://twitter.com/QudsNen/status/1726120413401420174,"Graphic content Casualties among innocent children in a series of Israeli airstrikes in Khan Yunis, southern Gaza.#GazaGenocide #CeasefireInGazaNOW",QudsNen,141,3.9K,3K,85K,524869533,https://twitter.com/QudsNen,,,TRUE
1.73E+18,11/19/2023,https://twitter.com/QudsNen/status/1726114654437454046,Innocent children in Gaza are a number-one target of the ongoing Israeli genocide.#GazaGenocide #CeasefireInGazaNOW,QudsNen,37,642,586,21K,524869533,https://twitter.com/QudsNen,,,TRUE
1.73E+18,11/19/2023,https://twitter.com/QudsNen/status/1726113276293939547,Children remain a main target of the ongoing Israeli genocide in #Gaza.,QudsNen,72,1.7K,1.6K,37K,524869533,https://twitter.com/QudsNen,,,TRUE
1.73E+18,11/19/2023,https://twitter.com/Jerusalem_Post/status/1726259314132725787,"UK's Jeremy Corbyn: IDF, Hamas are both terror groups After refusing to describe Hamas as a terrorist organization multiple times, Corbyn has finally done so but added that actions taken by ""the Israeli army are acts of terror too""@DanielleGreyman",Jerusalem_Post,37,23,31,10K,19489239,https://twitter.com/Jerusalem_Post,Israel,,TRUE
1.73E+18,11/19/2023,https://twitter.com/Jerusalem_Post/status/1726257556178264234,Jerusalem Christians rally round Armenian Church over land deal Armenians say they risk being uprooted by a deal to lease about 25% of their area to developers who want to build a luxury hotel on the site.#Jerusalem | #Armenian | #Christians,Jerusalem_Post,6,16,20,8.7K,19489239,https://twitter.com/Jerusalem_Post,Israel,,FALSE
1.73E+18,11/19/2023,https://twitter.com/Jerusalem_Post/status/1726255194428891269,"The first mixed male-female battalion is operating in the heart of Gaza's combat zones, including in the Shati neighborhood, performing both rescue missions and engineering missions.@jeremybob1 reports >>",Jerusalem_Post,13,21,92,10K,19489239,https://twitter.com/Jerusalem_Post,Israel,,TRUE
1.73E+18,11/19/2023,https://twitter.com/Jerusalem_Post/status/1726252740634989049,SHAHAR MANSOUR These are the names and faces of the people who died: http://bit.ly/46xT0Al,Jerusalem_Post,23,78,459,11K,19489239,https://twitter.com/Jerusalem_Post,Israel,,FALSE
1.73E+18,11/19/2023,https://twitter.com/Jerusalem_Post/status/1726250714983510417,"A cargo ship partially owned by an Israeli businessman was hijacked by Yemen’s Houthi rebels in the Red Sea on Sunday, Israel confirmed on Sunday, accusing Iran of directing the maritime piracy.#Israel | #Houthis | #Iran | Read more:",Jerusalem_Post,21,36,61,18K,19489239,https://twitter.com/Jerusalem_Post,Israel,,TRUE
1.73E+18,11/19/2023,https://twitter.com/Jerusalem_Post/status/1726249060854878304,"Israel 'hopeful' significant number of hostages could be freed, US ambassador says #UnitedStates | #Israel | #Hostages",Jerusalem_Post,29,13,32,9.5K,19489239,https://twitter.com/Jerusalem_Post,Israel,,TRUE
1.73E+18,11/18/2023,https://twitter.com/QudsNen/status/1726026928212066356,Israeli army bulldozer is destroying the streets of Jenin in the West Bank. #Palestine,QudsNen,419,7.3K,7.5K,425K,524869533,https://twitter.com/QudsNen,,,TRUE
1.73E+18,11/18/2023,https://twitter.com/QudsNen/status/1726024921279520953,"The Extremist “Itamar Ben Gvir”, Minister of National Security in the Israeli occupation government: “On Monday, there will be the first reading of the death penalty law for Palestinian political prisoners, this law is presented by the “Otzma Yehudit” party (led by the extremist…",QudsNen,2.2K,15K,15K,3.7M,524869533,https://twitter.com/QudsNen,,,TRUE
1.73E+18,11/19/2023,https://twitter.com/Jerusalem_Post/status/1726248285550281160,Researchers find that blinking in a high-stakes environment can provide clues to human response under stressBy Judy Siegel-Itzkovich#Science | #Research,Jerusalem_Post,5,3,10,8.4K,19489239,https://twitter.com/Jerusalem_Post,Israel,,FALSE
1.73E+18,11/19/2023,https://twitter.com/Jerusalem_Post/status/1726246450328457708,What is in the center of a Black Hole? This question is inextricably connected with another question: Where did the Big Bang come from?What is the position of the Kabbalah of Information on this subject? Click here to learn more   #kabbalah,Jerusalem_Post,9,2,11,7.8K,19489239,https://twitter.com/Jerusalem_Post,Israel,,FALSE
1.73E+18,11/19/2023,https://twitter.com/Jerusalem_Post/status/1726245184604639492,Likud MKs announce basic law to 'anchor Druze status in Israel': The plan is not to amend the Nation-State Law but to legislate a separate basic law that will define the standing of the Druze community.by @AriellaMarsden | #Israel | #Druze,Jerusalem_Post,15,11,47,9.6K,19489239,https://twitter.com/Jerusalem_Post,Israel,,TRUE
1.73E+18,11/19/2023,https://twitter.com/Jerusalem_Post/status/1726238545935749540,"I spoke at the March for Israel, and I am hopeful about our future - Opinion""Despite the darkness we have faced over the past 39 days, November 14, reminded me how strong and resilient the Jewish people are,"" said Tulane University student Bali Lavine.",Jerusalem_Post,4,11,45,8.3K,19489239,https://twitter.com/Jerusalem_Post,Israel,,TRUE
1.73E+18,11/19/2023,https://twitter.com/Jerusalem_Post/status/1726238359302050002,"WZO offers mobile showers for IDF soldiers in the heart of Gaza: Thanks to the support of the WZO, hundreds of soldiers have been able to shower every day over the past few weeks.#Israel | #IDF | #WZO",Jerusalem_Post,10,19,96,9.3K,19489239,https://twitter.com/Jerusalem_Post,Israel,,TRUE
1.73E+18,11/19/2023,https://twitter.com/Jerusalem_Post/status/1726237635939885087,AVIEL MALKOMO These are the names and faces of the people who died: http://bit.ly/46xT0Al,Jerusalem_Post,19,84,404,11K,19489239,https://twitter.com/Jerusalem_Post,Israel,,FALSE
1.73E+18,11/19/2023,https://twitter.com/Jerusalem_Post/status/1726236951467237611,"Resistance groups allied to Iran are ""cleverly adjusting pressure"" on Israel and its supporters, Iran's Foreign Minister Hossein Amirabdollahian was quoted as saying by state media on Sunday.#Iran | #Terrorism | #Israel",Jerusalem_Post,5,8,16,8.2K,19489239,https://twitter.com/Jerusalem_Post,Israel,,TRUE
1.72E+18,10/26/2023,https://twitter.com/Israel/status/1717640548452859914,Arnon Bossani,Israel,147,22,178,116K,52660746,https://twitter.com/Israel,"Jerusalem, Israel",,FALSE
1.72E+18,10/26/2023,https://twitter.com/Israel/status/1717618066798846192,"Behind every hostage is an entire family, who has not slept for two weeks. Parents. Children. Brothers. Sisters. Filled with dread and pain. BRING THEM HOME NOW.  Tel Aviv tribute to 30 children being held hostage in Gaza",Israel,3K,3.7K,10K,419K,52660746,https://twitter.com/Israel,"Jerusalem, Israel",,TRUE
1.72E+18,10/27/2023,https://twitter.com/Israel/status/1717866216704889230,"Thank you Sydney, Australia for this beautiful tribute to bring our hostages home",Israel,2.6K,5.5K,27K,566K,52660746,https://twitter.com/Israel,"Jerusalem, Israel",,FALSE
1.72E+18,10/27/2023,https://twitter.com/Israel/status/1717843238319505678,“Picture your own mother and then picture her being told there are only two options. You are either dead or you had your arm blown off and were kidnapped by gunpoint into Gaza and no one knows where you are or if you bled to death in that pickup truck 18 days ago.” Listen to…,Israel,1.4K,3.5K,8.4K,422K,52660746,https://twitter.com/Israel,"Jerusalem, Israel",,TRUE
1.72E+18,10/27/2023,https://twitter.com/Israel/status/1717808761275109615,Thank you @Eretz_Nehederet for making us laugh during a very dark time. @BBCWorld this one is dedicated to you.,Israel,1.5K,3.9K,11K,1M,52660746,https://twitter.com/Israel,"Jerusalem, Israel",,FALSE
1.73E+18,11/22/2023,https://twitter.com/SkyNews/status/1727273218052960456,"On their Sunday preview, @Jack_Blanchard_ and @SamCoatesSky predict that Jeremy Hunt's autumn statement will focus on helping hard-working families in the cost of living crisis. The best guide for the week ahead at Westminster - subscribe to Politics at Jack and Sam's #PAJAS",SkyNews,2,,1,1.2K,7587032,https://twitter.com/SkyNews,"London, UK",,FALSE
1.73E+18,11/22/2023,https://twitter.com/SkyNews/status/1727272999311569079,"""I hope all the hostages who have nothing to do with this conflict are released.""Dr Abdullah Al Rabeeh of the Salman Humanitarian Aid and Relief Centre calls for 'peace' and 'saftey for children.' https://trib.al/Rx0iR33 Sky 501, Virgin 602, Freeview 233 and YouTube",SkyNews,7,,4,2.2K,7587032,https://twitter.com/SkyNews,"London, UK",,FALSE
1.73E+18,11/22/2023,https://twitter.com/SkyNews/status/1727272076161995104,"""Everyone is emphasising that everything that can be done to save all civillian lives is being done"".@AlexCrawfordSky reports on the hostage deal between Israel and Hamas, adding 'this is the first real chance of hope in a very long time.'https://trib.al/CgAph4k Sky 501",SkyNews,9,5,6,5.8K,7587032,https://twitter.com/SkyNews,"London, UK",,TRUE
